,Token_id,Trait_count,Trait_list
2177,2177,10,"['Silver Swept Back', 'Relaxed', 'Off White A', 'Talisman', 'Red', 'Yin Yang', 'Round Blue Sunglasses', 'Koi Tattoo', 'Light Kimono', 'Bored']"
2178,2178,9,"['Zen Headphones', 'Black Bucket Hat', 'Hand Wrap', 'Dark Blue', 'Black Swept Back', 'Tired', 'Human', 'White Layered Yukata', 'Closed']"
2179,2179,7,"['Curious', 'Relaxed', 'Off White D', 'Brown Yukata', 'Skateboard', 'Indigo Disheveled', 'Human']"
2180,2180,7,"['Orange Pixie', 'Chewing', 'Off White D', 'Bat', 'Calm', 'Human', 'Red Panda Kigurumi']"
2181,2181,6,"['Smile', 'Lavender Kimono with Bow', 'Off White C', 'Human', 'Green Half Bun', 'Closed']"
2182,2182,6,"['Maroon Short Spiky', 'Red', 'Off White C', 'Suit with Turtleneck', 'Closed', 'Closed']"
2183,2183,7,"['Wu', 'Blonde Bun', 'Tongue Out', 'Daydreaming', 'Off White C', 'Human', 'Blue Bikini']"
2184,2184,9,"['Cool Gray', 'Smirk', 'Brown Disheveled', 'Pensive', 'Beads', 'Lantern', 'Human', 'Wireless Earbuds', 'White Layered Yukata']"
2185,2185,9,"['Sneakers', 'Daydreaming', 'Violet Flowy', 'Bat', 'Off White C', 'Turquoise Kimono with Bow', 'Human', 'Red Panda', 'Closed']"
2186,2186,8,"['Rain Jacket', 'Black Hairband', 'Ruby', 'Off White D', 'Frown', 'Leather Katana', 'Human', 'Red Bandana']"
2187,2187,8,"['Dark Blue', 'Sloth Headband', 'Red Ninja Top', 'Laughing', 'Monk Staff', 'Human', 'Silver Hairband', 'Determined']"
2188,2188,8,"['Smirk', 'Ayaigasa', 'Frog T-Shirt', 'Off White C', 'Human', 'Red Fang Face Paint', 'Closed', 'Blonde Long']"
2189,2189,9,"['Toothpick', 'Brown Disheveled', 'Focused', 'Off White C', 'Hand Seal', 'Human', 'Black Hoodie', 'Red Bandana', 'Red Panda Baseball Cap']"
2190,2190,9,"['Frog Mask', 'Red Ninja Top', 'Off White A', 'Ruby', 'Grin', 'Black Pigtails', 'Lantern', 'Human', 'Chill Headphones']"
2191,2191,7,"['Wheat Straw', 'Off White C', 'Red Floral Kimono', 'Lantern', 'Pierced Eyebrow', 'Human', 'Silver Ponytail']"
2192,2192,6,"['Red', 'Smile', 'Hoshi Jacket', 'Human', 'Relaxed', 'Silver Ponytail']"
2193,2193,8,"['Hawaiian Shirt', 'Dark Blue', 'Boombox', 'Pensive', 'Not Bad', 'Human', 'IKZ Baseball Cap', 'Black Disheveled']"
2194,2194,8,"['White', 'Spirit', 'Spirit Fluffy', 'Meh', 'Hand Wrap', 'Dark Blue', 'Blue Kimono', 'Sandogasa']"
2195,2195,8,"['Zen Headphones', 'Brown Yukata', 'Off White B', 'Whistling', 'Meditating', 'Lantern', 'Human', 'Blue Samurai']"
2196,2196,7,"['Buzzcut', 'Red Kimono', 'Chain', 'Off White D', 'Careless', 'Smoking', 'Human']"
2197,2197,9,"['Towel', 'Toothpick', 'Bandaid', 'Cool Gray', 'White Blazer', 'Straw Hat', 'Maroon Disheveled', 'Meditating', 'Human']"
2198,2198,7,"['Smile', 'Off White B', 'Blue Nightshade Flowy', 'Human', 'Banner', 'Amethyst', 'Light Armor']"
2199,2199,7,"['Meh', 'Sake', 'Silver Spiky', 'Tired', 'Off White C', 'Human', 'Black Hoodie']"
2200,2200,8,"['Reading Glasses', 'Katana', 'Blue Kimono with Bow', 'Lipstick', 'Off White C', 'Calm', 'Human', 'Purple Dreadlocks']"
2201,2201,7,"['Pink Bangs', 'Full Bandana', 'Off White B', 'Blue Floral Kimono', 'Closed', 'Human', 'Hopeful']"
2202,2202,8,"['Smile', 'Orange Pixie', 'Dark Purple', 'Ruby', 'Pearl', 'Vest', 'Human', 'IKZ Baseball Cap']"
2203,2203,7,"['Sake', 'Red', 'Relaxed', 'Black Qipao', 'Indigo Pixie', 'Human', 'Amethyst']"
2204,2204,9,"['Off White A', 'Green Spiky', 'Cat T-Shirt', 'Scroll', 'Sakura', 'Tired', 'Floorsweeper', 'Beret', 'Human']"
2205,2205,8,"['White', 'Water', 'Dark Blue', 'Relaxed', 'Fan', 'Blue', 'Blue Qipao', 'Water']"
2206,2206,7,"['Relaxed', 'Off White B', 'Brown Flowy', 'Banner', 'Human', 'Relaxed', 'Light Armor']"
2207,2207,7,"['Blue Half Bun', 'Chewing', 'Off White B', 'Azuki Tech Jacket', 'Sleep Mask', 'Human', 'Closed']"
2208,2208,10,"['Towel', 'Fishing Rod', 'Sloth Beanie', 'Wheat Straw', 'Silver Short Spiky', 'Reading Glasses', 'Dark Purple', 'Human', 'Tank Top', 'Determined']"
2209,2209,10,"['Fur Hoodie', 'Katana', 'Off White B', 'Round Blue Sunglasses', 'Whistling', 'Pointy Straw Hat', 'Blonde Pixie', 'Human', 'Tribal Tattoo', 'Striking']"
2210,2210,8,"['Pink Flowy', 'Smile', 'Off White C', 'Red Floral Kimono', 'Human', 'Relaxed', 'Chill Headphones', 'Shuriken']"
2211,2211,7,"['Magenta Pigtails', 'Yellow Bikini', 'Frown', 'Off White C', 'Calm', 'Human', 'Purple Kanzashi']"
2212,2212,7,"['Smirk', 'Dress Shirt', 'Joyful', 'Off White D', 'Green Ponytail', 'Monk Staff', 'Human']"
2213,2213,6,"['Purple Spiky', 'Cool Gray', 'Focused', 'Black Yukata', 'Not Bad', 'Human']"
2214,2214,7,"['Fishing Rod', 'Off White A', 'Focused', 'Pout', 'Brown Half Bun', 'Vest', 'Human']"
2215,2215,7,"['Smirk', 'Magenta Flowy', 'Off White A', 'Lantern', 'Black Tech Jacket', 'Human', 'Determined']"
2216,2216,7,"['Smile', 'Lavender Kimono with Bow', 'Joyful', 'Bat', 'Off White C', 'Human', 'Blue Hairband']"
2217,2217,8,"['Blonde Short Spiky', 'Curious', 'Floorsweeper', 'Off White C', 'Suit with Turtleneck', 'Not Bad', 'Human', 'Cowboy Hat']"
2218,2218,8,"['Smirk', 'Dark Blue', 'Green Pigtails', 'Blue Floral Kimono', 'Fox Fire', 'Human', 'Amethyst', 'IKZ Baseball Cap']"
2219,2219,7,"['Silver Dreadlocks', 'Lipstick', 'Sleep Mask', 'Off White C', 'Vest', 'Human', 'Closed']"
2220,2220,8,"['Black Hairband', 'Corded Earbuds', 'Chewing', 'Daydreaming', 'Off White B', 'White Qipao with Fur', 'Beret', 'Human']"
2221,2221,7,"['White', 'Bandaid', 'Black Hairband', 'Smile', 'Off White A', 'Beige Poncho', 'Human']"
2222,2222,9,"['Red', 'Kanabo', 'Off White D', 'White T-Shirt', 'Maroon Disheveled', 'Tired', 'Red Bandana', 'Chuckle', 'Dragon']"
2223,2223,6,"['Red', 'Pink Flowy', 'Smile', 'Black Tech Jacket', 'Calm', 'Human']"
2224,2224,6,"['Pink Flowy', 'Dark Blue', 'Turquoise Kimono', 'Grin', 'Human', 'Closed']"
2225,2225,8,"['Umbrella', 'Curious', 'Broken Straw Hat', 'Relaxed', 'Red', 'Magenta Messy', 'Black T-Shirt', 'Off White C']"
2226,2226,6,"['Camo Hoodie', 'Green Ponytail', 'Off White C', 'Human', 'Closed', 'Closed']"
2227,2227,6,"['Magenta Pigtails', 'Off White A', 'Bubble Gum', 'Concerned', 'Human', 'Light Kimono']"
2228,2228,8,"['Reading Glasses', 'Coin', 'Off White B', 'Frown', 'Turquoise Kimono with Bow', 'Blonde Pixie', 'Human', 'Striking']"
2229,2229,7,"['Smile', 'Off White A', 'Full Bandana', 'Teal Bangs', 'Daydreaming', 'Human', 'Black Oversized Kimono']"
2230,2230,8,"['Teal Bob', 'Off White D', 'Katana', 'Amethyst', 'Human', 'Red Bandana', 'Light Armor', 'Closed']"
2231,2231,8,"['Zanbato', 'Black Kimono', 'Orange Samurai', 'Pout', 'Off White B', 'Human', 'Seer Eyeband', 'Closed']"
2232,2232,8,"['Yellow Bikini', 'Off White A', 'Sandogasa', 'Grin', 'Blue Nightshade Half Bun', 'Lantern', 'Human', 'Closed']"
2233,2233,8,"['Umbrella', 'Blonde Bun', 'Red Ninja Top', 'Wheat Straw', 'Off White A', 'Concerned', 'Red Cylinder', 'Human']"
2234,2234,7,"['Zanbato', 'Off White A', 'Red', 'Joyful', 'Maroon Bun', 'Frown', 'Light Armor']"
2235,2235,10,"['Smirk', 'Ayaigasa', 'Off White D', 'Coin', 'Round Blue Sunglasses', 'Koi Tattoo', 'Vest', 'Human', 'Silver Long', 'Closed']"
2236,2236,10,"['Zen Headphones', 'Zanbato', 'Sunflower', 'Smile', 'Off White A', 'Turquoise Kimono with Bow', 'Human', 'Eye Patch', 'Purple Dreadlocks', 'Closed']"
2237,2237,8,"['Cool Gray', 'Boombox', 'Camo Tech Jacket', 'Pout', 'Meditating', 'Koi Tattoo', 'Human', 'Black Fluffy']"
2238,2238,8,"['Silver Half Bun', 'Shinai', 'Smile', 'Off White A', 'Blue Floral Kimono', 'Human', 'Amethyst', 'Chill Headphones']"
2239,2239,7,"['Spirit', 'Shinai', 'Joyful', 'Off White D', 'Lipstick', 'Red Floral Kimono', 'Spirit Bob']"
2240,2240,10,"['Smirk', 'Bean Juice', 'Indifferent', 'Black Glasses', 'Brown Disheveled', 'Frog', 'Off White C', 'Vegan Mink Coat', 'Human', 'Azuki Cap']"
2241,2241,8,"['Towel', 'Red', 'Wheat Straw', 'Ruby', 'Banner', 'Human', 'Silver Hairband', 'Frog Hoodie']"
2242,2242,8,"['Kimono with Jacket', 'Blonde Short Spiky', 'Eye Scar', 'Pout', 'Off White C', 'Lantern', 'Careless', 'Human']"
2243,2243,8,"['Red', 'Brown Fluffy', 'Red Panda Beanie', 'Green Yukata', 'Lantern', 'Long Stubble', 'Pierced Eyebrow', 'Human']"
2244,2244,7,"['Frog Kimono', 'Black Hairband', 'Off White A', 'Katana', 'Grass', 'Human', 'Closed']"
2245,2245,10,"['Cool Gray', 'Golden Monkey King Staff', 'Blue Fan', 'Eye Scar', 'Glowing', 'Gaiter', 'Human', 'Black Hoodie', 'Blonde Swept Back', 'IKZ Baseball Cap']"
2246,2246,7,"['Golden Fishing Rod', 'Off White D', 'Laughing', 'Violet Flowy', 'Turquoise Kimono with Bow', 'Pierced Eyebrow', 'Human']"
2247,2247,8,"['Frog Kimono', 'Golden Floorsweeper', 'Tongue Out', 'Off White D', 'Pink Hairband', 'Human', 'Contract Tattoo', 'Striking']"
2248,2248,7,"['Off White B', 'Black Disheveled', 'Koi Tattoo', 'Careless', 'Human', 'Hoodie with Bag', 'Closed']"
2249,2249,8,"['Relaxed', 'Katana', 'Off White B', 'Relaxed', 'Turquoise Kimono with Bow', 'Human', 'Fur Bucket Hat', 'Pink Pixie']"
2250,2250,8,"['Red', 'Pensive', 'Monkey King Staff', 'Indigo Disheveled', 'Human', 'Sakura', 'White Yukata', 'Tactical Knife']"
2251,2251,8,"['Zanbato', 'Pink Flowy', 'Reading Glasses', 'Grin', 'Concerned', 'Off White C', 'Human', 'Light Armor']"
2252,2252,9,"['Bandaid', 'Corded Earbuds', 'Pensive', 'Off White B', 'Powder Blue Disheveled', 'Human', 'Frog Beanie', 'White Yukata', 'Closed']"
2253,2253,9,"['Black Bucket Hat', 'Maroon Short Spiky', 'Off White D', 'Bubble Gum', 'Plated Samurai Armor', 'Sloth', 'Human', 'Eye Patch', 'Closed']"
2254,2254,6,"['Off White A', 'Chewing', 'Blue Bun', 'Turquoise Kimono with Bow', 'Human', 'Amethyst']"
2255,2255,9,"['Zen Headphones', 'Scroll', 'Off White B', 'Azuki Sweater', 'Bat', 'Human', 'Blue Samurai', 'Closed', 'Ji Eyeband']"
2256,2256,7,"['Zanbato', 'Tongue Out', 'Blue Half Bun', 'Off White B', 'White Qipao with Fur', 'Human', 'Striking']"
2257,2257,8,"['Red Hoodie', 'Chill', 'Blue Bean', 'Brown Disheveled', 'Off White D', 'Smoking', 'Human', 'Azuki Cap']"
2258,2258,6,"['Yellow Bikini', 'Surprised', 'Off White A', 'Human', 'Pink Pixie', 'Striking']"
2259,2259,8,"['Smirk', 'Maroon Yukata', 'Black Glasses', 'Silver Spiky', 'Pensive', 'Off White B', 'Chef Headband', 'Human']"
2260,2260,8,"['Powder Blue Swept Back', 'Relaxed', 'Off White A', 'Blue Kimono', 'Monkey King Staff', 'Human', 'Ear Cuffs', 'Bored']"
2261,2261,6,"['Purple Dreadlocks', 'Kung Fu Shirt', 'Tired', 'Off White C', 'Human', 'Chuckle']"
2262,2262,10,"['Meh', 'Zanbato', 'Curious', 'Sloth Headband', 'Eye Scar', 'White T-Shirt', 'Off White B', 'Koi Tattoo', 'Indigo Disheveled', 'Human']"
2263,2263,7,"['Smirk', 'Curious', 'Off White B', 'Blue Short Spiky', 'Human', 'Banner', 'White Layered Yukata']"
2264,2264,9,"['Blonde Short Spiky', 'Red Perfecto Jacket', 'Focused', 'Boombox', 'Off White C', 'Koi Tattoo', 'Human', 'Chuckle', 'Red Fang Face Paint']"
2265,2265,8,"['White', 'Bean Juice', 'Red Stripes Face Paint', 'Hoshi Jacket', 'Frown', 'Off White C', 'Human', 'Silver Hairband']"
2266,2266,7,"['Dark Blue', 'Careless', 'Smoke', 'Human', 'Green Samurai', 'Red Panda Yukata', 'Closed']"
2267,2267,7,"['Green Spiky', 'Off White D', 'Brown Yukata', 'Lightning', 'Leather Katana', 'Not Bad', 'Human']"
2268,2268,8,"['White', 'Stud', 'Chewing', 'Chef Headband', 'Green Ponytail', 'Off White C', 'Blue Qipao', 'Human']"
2269,2269,7,"['Indigo Messy', 'Stubble', 'Chill', 'Off White D', 'Sakura Katana', 'Human', 'Kimono with Straw Hat']"
2270,2270,7,"['Off White A', 'Chewing', 'Azuki Tech Jacket', 'Sleep Mask', 'Human', 'Closed', 'Brown Ponytail']"
2271,2271,6,"['Brown Messy', 'Maroon Yukata', 'Indifferent', 'Off White C', 'Human', 'Tactical Knife']"
2272,2272,8,"['Teal Bun', 'Off White A', 'Katana', 'White Qipao with Fur', 'Chef Headband', 'Grass', 'Human', 'Determined']"
2273,2273,10,"['Zen Headphones', 'Relaxed', 'Off White D', 'Ethereum', 'Straw Hat', 'Silver Bun', 'Straw Poncho', 'Relaxed', 'Red Bandana', 'Blue']"
2274,2274,8,"['Umbrella', 'Red', 'Round Purple Sunglasses', 'Pensive', 'Suit with Turtleneck', 'Human', 'Chuckle', 'Teal Messy']"
2275,2275,10,"['Cool Gray', 'Brown Bangs', 'Yellow Kanzashi', 'Fireflies', 'Eye Scar', 'Chewing', 'Floorsweeper', 'Human', 'Black Oversized Kimono', 'Closed']"
2276,2276,9,"['Yellow Kanzashi', 'Chewing', 'Alpine Jacket', 'Ruby', 'Off White D', 'Sakura', 'Bat', 'Purple Pigtails', 'Human']"
2277,2277,9,"['Red Panda Beanie', 'Smile', 'Tank Top with Jacket', 'Purple Bun', 'Leather Katana', 'Off White C', 'Human', 'Amethyst', 'Red Tassel']"
2278,2278,6,"['Smirk', 'Off White A', 'Black Pigtails', 'Concerned', 'Human', 'Blue Bikini']"
2279,2279,8,"['Black Hairband', 'Fur Hoodie', 'Wheat Straw', 'Off White C', 'Lantern', 'Koi Tattoo', 'Pierced Eyebrow', 'Human']"
2280,2280,8,"['Bandaid', '420', 'Brown Spiky', 'Focused', 'Off White D', 'Plated Samurai Armor', 'Pointy Straw Hat', 'Human']"
2281,2281,9,"['Broken Straw Hat', 'Magenta Long', 'Off White A', 'Red', 'Bokken', 'Camo Tech Jacket', 'Not Bad', 'Eye Patch', 'Closed']"
2282,2282,7,"['Meh', 'Sake', 'Curious', 'Brown Spiky', 'Dark Blue', 'Human', 'Black Hoodie']"
2283,2283,9,"['Red Stripes Face Paint', 'Relaxed', 'Off White A', 'Bokken', 'Blue Bob', 'Daydreaming', 'Human', 'Archer', 'Chill Headphones']"
2284,2284,7,"['Rain Jacket', 'Dark Blue', 'Chewing', 'Pink Hairband', 'Lightning', 'Human', 'Hopeful']"
2285,2285,8,"['Cool Gray', 'Corded Earbuds', 'Hoshi Jacket', 'Ruby', 'Laughing', 'Katana', 'Pink Hairband', 'Human']"
2286,2286,10,"['Blonde Short Spiky', 'Coin', 'Tired', 'Off White C', 'Vest', 'Human', 'Wireless Earbuds', 'Red Bandana', 'Contract Tattoo', 'Closed']"
2287,2287,10,"['Red Panda Mask', 'Red Qipao with Fur', 'Blue Half Bun', 'Gaiter', 'Fire', 'Fire', 'Fireball', 'Dark Purple', 'Red Tassel', 'Blue']"
2288,2288,8,"['Matsuri Happi', 'Dark Blue', 'Teal Long', 'Suspicious', 'Katana', 'Cat Beanie', 'Human', 'Closed']"
2289,2289,7,"['Smirk', 'Orange Short Spiky', 'Fur Hoodie', 'Off White A', 'Suspicious', 'Sakura Katana', 'Human']"
2290,2290,9,"['Towel', 'Smirk', 'Sloth Headband', 'Fan', 'Blue Kimono with Bow', 'Off White C', 'Relaxed', 'Green Ombre Bangs', 'Blue']"
2291,2291,8,"['Eye Scar', 'Grin', 'Violet Flowy', 'Leather Katana', 'Off White C', 'Red Panda Kimono', 'Human', 'Amethyst']"
2292,2292,8,"['Smirk', 'Indifferent', 'Magenta Long', 'Off White A', 'Red', 'Blue Kimono', 'Fan', 'Fire']"
2293,2293,8,"['Brown Yukata', 'Pout', 'Katana', 'Off White B', 'Careless', 'Indigo Disheveled', 'Human', 'IKZ Baseball Cap']"
2294,2294,8,"['Silver Flowy', 'Black Bucket Hat', 'Off White A', 'Red', 'Camo Tech Jacket', 'Concerned', 'Bat', 'Smoking']"
2295,2295,6,"['Frog Kimono', 'Grin', 'Off White C', 'Human', 'Blue Hairband', 'Striking']"
2296,2296,6,"['Red', 'Scroll', 'Teal Bangs', 'Blue Qipao', 'Human', 'Amethyst']"
2297,2297,7,"['Red', 'Purple Spiky', 'Pout', 'Azuki Tech Jacket', 'Meditating', 'Sakura Katana', 'Human']"
2298,2298,7,"['Relaxed', 'Off White A', 'Black Kimono', 'Katana', 'Human', 'Green Half Bun', 'Determined']"
2299,2299,7,"['Red Stripes Face Paint', 'Silver Short Spiky', 'Camo Tech Jacket', 'Off White D', 'Human', 'Sleep Bubble', 'Closed']"
2300,2300,9,"['Off White D', 'Kabuki Facepaint', 'Katana', 'Meditating', 'Not Bad', 'Human', 'Small Hoop', 'Green Samurai', 'White Yukata']"
2301,2301,7,"['Magenta Pigtails', 'Ayaigasa', 'Relaxed', 'Cloud Poncho', 'Off White B', 'Human', 'Closed']"
2302,2302,8,"['Bandaid', 'Silver Half Bun', 'Dark Purple', 'Closed', 'Leather Katana', 'Human', 'Light Kimono', 'Bored']"
2303,2303,8,"['Red', 'Silver Bangs', 'Round Purple Sunglasses', 'Daydreaming', 'Katana', 'Off White D', 'Chewing', 'Light Armor']"
2304,2304,8,"['Blonde Hairband', 'Sloth Mask', 'Tank Top with Jacket', 'Grass', 'Off White C', 'Koi Tattoo', 'Calm', 'Human']"
2305,2305,6,"['Brown Spiky', 'Off White A', 'Tired', 'Suit with Turtleneck', 'Not Bad', 'Human']"
2306,2306,7,"['Fishing Rod', 'Indifferent', 'Magenta Long', 'Off White A', 'Pout', 'Human', 'White Yukata']"
2307,2307,8,"['Off White D', 'Maroon Disheveled', 'Bloody Bomber', 'Tired', 'Gaiter', 'Bat', 'Human', 'Cowboy Hat']"
2308,2308,9,"['Orange Pixie', 'Cat', 'Bubble Gum', 'Off White B', 'Lantern', 'Koi Tattoo', 'Blue Qipao', 'Calm', 'Human']"
2309,2309,8,"['Red Qipao with Fur', 'Relaxed', 'Dark Purple', 'Blonde Hairband', 'Skateboard', 'Butterfly', 'Human', 'Closed']"
2310,2310,9,"['Red', 'Black Glasses', 'Smoking', 'Tank Top with Jacket', 'Lantern', 'Calm', 'Human', 'IKZ Baseball Cap', 'Powder Blue Pigtails']"
2311,2311,7,"['Meh', 'Spirit', 'Bean Juice', 'Chill', 'Spirit Long', 'White Blazer', 'Off White D']"
2312,2312,7,"['Zen Headphones', 'Sloth Yukata', 'Off White B', 'Pink Samurai', 'Tired', 'Human', 'Growl']"
2313,2313,8,"['Red', 'Green Flowy', 'Blue Tassel', 'Red', 'Tank Top with Jacket', 'Fireball', 'Human', 'Closed']"
2314,2314,7,"['Stubble', 'Red Hoodie', 'Off White A', 'Katana', 'Meditating', 'Human', 'Teal Messy']"
2315,2315,8,"['Teal Bun', 'Chewing', 'Daydreaming', 'Off White B', 'Azuki Track Jacket', 'Floorsweeper', 'Human', 'Tribal Tattoo']"
2316,2316,9,"['Smirk', 'Bean Juice', 'Fur Hoodie', 'Powder Blue Swept Back', 'Indifferent', 'Off White B', 'Round Blue Sunglasses', 'Cat Baseball Cap', 'Human']"
2317,2317,8,"['Fishing Rod', 'Frog Yukata', 'Relaxed', 'Off White A', 'Silver Spiky', 'Blue', 'Chill Headphones', 'Bored']"
2318,2318,8,"['Meh', 'Spirit', 'Spirit Fluffy', 'Shinto Robe', 'Cool Gray', 'Butterfly', 'Careless', 'Shuriken']"
2319,2319,8,"['Smirk', 'Dark Blue', 'Pensive', 'Fire', 'Smoke', 'Human', 'Light Kimono', 'Hand Seal']"
2320,2320,9,"['Towel', 'Wheat Straw', 'Off White A', 'Red', 'Katana', 'Concerned', 'Maroon Bun', 'Chef Headband', 'Light Kimono']"
2321,2321,8,"['White', 'Smirk', 'Black Glasses', 'Gloves', 'Off White C', 'Black Disheveled', 'Human', 'Light Kimono']"
2322,2322,8,"['Umbrella', 'Cool Gray', 'Eye Scar', 'Brown Flowy', 'Grass', 'Cat Hoodie', 'Human', 'Amethyst']"
2323,2323,8,"['Chill', 'Backwards Cap', 'Off White A', 'Green Fluffy', 'Human', 'Red Fang Face Paint', 'Red Panda Yukata', 'Tactical Knife']"
2324,2324,6,"['Red Hoodie', 'Chewing', 'Off White D', 'Lightning', 'Human', 'Green Half Bun']"
2325,2325,9,"['Towel', 'Bandaid', 'Cat Kimono', 'Ruby', 'Off White D', 'Frown', 'Blue Bun', 'Human', 'Shuriken']"
2326,2326,8,"['Backwards Cap', 'Frog T-Shirt', 'Off White B', 'Lantern', 'Indigo Disheveled', 'Human', 'Chuckle', 'Determined']"
2327,2327,6,"['Chill', 'Sloth T-Shirt', 'Off White B', 'Human', 'Teal Messy', 'Closed']"
2328,2328,7,"['Magenta Flowy', 'Relaxed', 'Off White D', 'Human', 'Archer', 'Golden Fan', 'Determined']"
2329,2329,7,"['Stubble', 'White Blazer', 'Off White B', 'Red', 'Human', 'Silver Disheveled', 'Chill Headphones']"
2330,2330,9,"['Golden Floorsweeper', 'Chewing', 'Seer Eyeband', 'Off White D', 'Purple Bun', 'Human', 'Ear Cuffs', 'Black Oversized Kimono', 'Closed']"
2331,2331,8,"['Round Purple Sunglasses', 'Sandogasa', 'White T-Shirt', 'Off White D', 'Indigo Disheveled', 'Pierced Eyebrow', 'Human', 'Chuckle']"
2332,2332,7,"['Turquoise Kimono', 'Off White B', 'Brown Flowy', 'Lipstick', 'Human', 'Chiyogami', 'Hopeful']"
2333,2333,7,"['Dark Purple', 'Katana', 'Purple Bun', 'Black Tech Jacket', 'Smoking', 'Human', 'Determined']"
2334,2334,8,"['Towel', 'Red Panda Hoodie', 'Fishing Rod', 'Smirk', 'Daydreaming', 'Green Ponytail', 'Off White C', 'Human']"
2335,2335,9,"['Dress Shirt', 'Kanabo', 'Indigo Pixie', 'Off White B', 'Frown', 'Pointy Straw Hat', 'Calm', 'Human', 'Red Fang Face Paint']"
2336,2336,8,"['Sneakers', 'Relaxed', 'Ruby', 'Teal Bangs', 'Floorsweeper', 'Off White C', 'Human', 'Blue Bikini']"
2337,2337,8,"['Sakura', 'Sloth', 'Black Bomber', 'Meditating', 'Human', 'Meh', 'Blonde Messy', 'Off White B']"
2338,2338,6,"['Chill', 'Off White C', 'Powder Blue Disheveled', 'Not Bad', 'Human', 'Light Kimono']"
2339,2339,8,"['Red', 'Teal Hairband', 'Pink Oversized Kimono', 'Bubble Gum', 'Bat', 'Human', 'Blush', 'Striking']"
2340,2340,7,"['Not Bad', 'Blue Fan', 'Bumblebee Jacket', 'Off White B', 'Pierced Eyebrow', 'Human', 'Silver Long']"
2341,2341,8,"['Maroon Yukata', 'Green Fluffy', 'Whistling', 'Off White C', 'Monk Staff', 'Human', 'Fur Bucket Hat', 'Closed']"
2342,2342,7,"['White', 'Yellow Bikini', 'Bandaid', 'Off White B', 'Grass', 'Blonde Flowy', 'Human']"
2343,2343,9,"['Towel', 'Eye Scar', 'Striking', 'Off White B', 'Chewing', 'Green Ombre Bangs', 'IKZ Baseball Cap', 'Tank Top', 'Blue']"
2344,2344,7,"['Smile', 'Dark Purple', 'White Hoodie', 'Human', 'Green Half Bun', 'IKZ Baseball Cap', 'Hopeful']"
2345,2345,6,"['Off White A', 'Blue Kimono', 'Red', 'Human', 'Teal Messy', 'Tactical Knife']"
2346,2346,7,"['Cool Gray', 'Stubble', 'Floorsweeper', 'Meditating', 'Brown Samurai', 'Human', 'Hoodie with Bag']"
2347,2347,9,"['Silver Swept Back', 'Suspicious', 'Pout', 'Off White B', 'Azuki Track Jacket', 'Floorsweeper', 'Beret', 'Human', 'Chiyogami']"
2348,2348,8,"['Black Yukata', 'Off White C', 'Blue Spiky', 'Pointy Straw Hat', 'Human', 'Growl', 'Eye Patch', 'Closed']"
2349,2349,7,"['Zanbato', 'Brown Fluffy', 'Indifferent', 'Off White A', 'Vegan Mink Coat', 'Not Bad', 'Human']"
2350,2350,9,"['Zen Headphones', 'Skull Ear Cuffs', 'Smirk', 'Focused', 'Fan', 'Blue Short Spiky', 'Off White C', 'Human', 'White Yukata']"
2351,2351,10,"['Hook Sword', 'Frog Kimono', 'Purple Kanzashi', 'Off White D', 'Scroll', 'Purple Bun', 'Human', 'Chill Headphones', 'Blue Cylinder', 'Hopeful']"
2352,2352,7,"['Cool Gray', 'Smirk', 'Katana', 'Indigo Long', 'Vegan Mink Coat', 'Careless', 'Human']"
2353,2353,8,"['Meh', 'Pensive', 'Katana', 'Off White C', 'Suit with Turtleneck', 'Red Panda Headband', 'Silver Long', 'Blue']"
2354,2354,7,"['Bean Juice', 'Dark Blue', 'Daydreaming', 'Black Teal Bangs', 'Human', 'Light Kimono', 'Tactical Knife']"
2355,2355,9,"['Cat Headphones', 'Off White A', 'Suspicious', 'Kabuki Facepaint', 'Blue Kimono', 'Not Bad', 'Human', 'Indigo Fluffy', 'Dragon']"
2356,2356,8,"['Meh', 'Curious', 'Brown Blonde Long', 'Off White B', 'Floorsweeper', 'Human', 'Chill Headphones', 'White Yukata']"
2357,2357,6,"['Dark Purple', 'Careless', 'Not Bad', 'Human', 'Indigo Fluffy', 'Light Kimono']"
2358,2358,9,"['Kimono with Jacket', 'Stud', 'Meh', 'Sake', 'Off White B', 'Beads', 'Meditating', 'Human', 'Indigo Fluffy']"
2359,2359,9,"['Shinto Robe', 'Zanbato', 'Smirk', 'Distressed Beanie', 'Round Blue Sunglasses', 'Off White C', 'Careless', 'Human', 'Green Half Bun']"
2360,2360,7,"['Red', 'Lavender Kimono with Bow', 'Grin', 'Bat', 'Human', 'Green Half Bun', 'Closed']"
